Date,Price,Open,High,Low,Vol.,Change %
2013-08-26,14946.46,15014.58,15049.98,14945.24,102.82,-0.43
2013-08-27,14776.13,14939.25,14939.25,14765.42,118.61,-1.14
2013-08-28,14824.51,14770.99,14867.4,14760.41,104.62,0.33
2013-08-29,14840.95,14817.91,14916.01,14792.11,93.17,0.11
2013-08-30,14810.31,14844.1,14848.24,14762.35,135.85,-0.21
2013-09-03,14833.96,14801.55,14933.35,14777.48,142.53,0.16
2013-09-04,14930.87,14832.42,14956.74,14799.09,122.15,0.65
2013-09-05,14937.48,14929.49,14987.47,14923.27,101.01,0.04
2013-09-06,14922.5,14941.55,15009.84,14789.4,108.41,-0.1
2013-09-09,15063.12,14927.19,15088.41,14927.19,90.66,0.94
2013-09-10,15191.06,15067.23,15192.13,15067.23,103.2,0.85
2013-09-11,15326.6,15194.13,15326.6,15194.13,102.09,0.89
2013-09-12,15300.64,15327.14,15345.32,15283.26,99.76,-0.17
2013-09-13,15376.06,15312.86,15380.97,15312.86,90.9,0.49
2013-09-16,15494.78,15381.36,15549.87,15381.36,105.74,0.77
2013-09-17,15529.73,15503.15,15555.07,15503.15,104.48,0.23
2013-09-18,15676.94,15533.03,15709.58,15470.16,145.4,0.95
2013-09-19,15636.55,15677.86,15695.89,15625.45,116.28,-0.26
2013-09-20,15451.09,15635.09,15654.77,15448.09,379.65,-1.19
2013-09-23,15401.38,15452.31,15466.95,15368.25,94.92,-0.32
2013-09-24,15334.59,15402.54,15433.75,15327.14,85.43,-0.43
2013-09-25,15273.26,15339.02,15372.48,15253.16,81.89,-0.4
2013-09-26,15328.3,15274.42,15387.19,15274.42,79.05,0.36
2013-09-27,15258.24,15317.45,15317.45,15211.81,95.66,-0.46
2013-09-30,15129.67,15249.82,15249.82,15086.71,122.33,-0.84
2013-10-01,15191.7,15132.49,15208.4,15110.34,82.46,0.41
2013-10-02,15133.14,15182.65,15182.65,15044.71,86.09,-0.39
2013-10-03,14996.48,15127.23,15127.23,14947.03,91.3,-0.9
2013-10-04,15072.58,14994.68,15083.99,14972.33,75.1,0.51
2013-10-07,14936.24,15069.3,15069.3,14920.83,79.62,-0.9
2013-10-08,14776.53,14938.04,14938.04,14773.47,102.69,-1.07
2013-10-09,14802.98,14778.19,14852.5,14719.43,103.19,0.18
2013-10-10,15126.07,14806.39,15126.07,14806.39,106.54,2.18
2013-10-11,15237.11,15126.52,15237.3,15100.13,85.73,0.73
2013-10-14,15301.26,15231.33,15309.48,15136.38,81.42,0.42
2013-10-15,15168.01,15300.3,15301.91,15161.33,91.44,-0.87
2013-10-16,15373.83,15170.7,15374.15,15170.7,92.85,1.36
2013-10-17,15371.65,15369.46,15376.11,15229.02,108.49,-0.01
2013-10-18,15399.65,15371.71,15412.97,15321.81,156.66,0.18
2013-10-21,15392.2,15401.32,15410.18,15362.66,93.47,-0.05
2013-10-22,15467.66,15394.22,15518.1,15394.22,107.03,0.49
2013-10-23,15413.33,15465.34,15465.66,15366.19,90.63,-0.35
2013-10-24,15509.21,15414.87,15528.63,15414.13,89.24,0.62
2013-10-25,15570.28,15523.72,15570.6,15512.96,109.9,0.39
2013-10-28,15568.93,15569.19,15599.09,15533.48,92.76,-0.01
2013-10-29,15680.35,15572.21,15683.08,15572.21,86.6,0.72
2013-10-30,15618.76,15680.74,15721.0,15574.52,79.17,-0.39
2013-10-31,15545.75,15619.92,15651.86,15544.69,114.05,-0.47
2013-11-01,15615.55,15558.01,15649.4,15543.25,101.83,0.45
2013-11-04,15639.12,15621.2,15658.9,15588.48,71.2,0.15
2013-11-05,15618.22,15631.22,15651.89,15522.18,91.89,-0.13
2013-11-06,15746.88,15628.72,15750.29,15628.72,109.2,0.82
2013-11-07,15593.98,15751.31,15797.68,15586.33,103.86,-0.97
2013-11-08,15761.78,15591.54,15764.29,15579.35,102.0,1.08
2013-11-11,15783.1,15759.28,15791.45,15737.22,58.86,0.14
2013-11-12,15750.67,15773.15,15793.38,15708.29,79.26,-0.21
2013-11-13,15821.63,15739.5,15822.98,15672.0,92.45,0.45
2013-11-14,15876.22,15806.22,15884.99,15798.74,123.86,0.35
2013-11-15,15961.7,15876.16,15962.98,15875.9,126.46,0.54
2013-11-18,15976.02,15962.72,16030.28,15942.17,94.86,0.09
2013-11-19,15967.03,15974.06,16025.85,15943.78,84.57,-0.06
2013-11-20,15900.82,15971.2,16016.85,15865.37,84.35,-0.41
2013-11-21,16009.99,15908.07,16016.04,15908.07,79.0,0.69
2013-11-22,16064.77,16008.71,16068.78,15976.27,81.0,0.34
2013-11-25,16072.54,16072.09,16109.63,16055.46,94.04,0.05
2013-11-26,16072.8,16070.93,16120.25,16070.93,107.45,0.0
2013-11-27,16097.33,16073.37,16107.99,16057.34,65.73,0.15
2013-11-29,16086.41,16105.16,16174.51,16074.14,69.19,-0.07
2013-12-02,16008.77,16087.12,16098.0,15986.23,92.59,-0.48
2013-12-03,15914.62,16004.72,16004.72,15859.68,103.91,-0.59
2013-12-04,15889.77,15910.51,15960.36,15791.29,111.18,-0.16
2013-12-05,15821.51,15886.5,15896.19,15809.37,128.08,-0.43
2013-12-06,16020.2,15825.55,16022.35,15825.55,98.26,1.26
2013-12-09,16025.53,16019.49,16058.4,16015.29,91.81,0.03
2013-12-10,15973.13,16024.12,16029.06,15969.53,79.42,-0.33
2013-12-11,15843.53,15970.75,15997.22,15827.7,107.17,-0.81
2013-12-12,15739.43,15844.82,15845.11,15703.79,105.87,-0.66
2013-12-13,15755.36,15745.66,15792.8,15717.92,83.18,0.1
2013-12-16,15884.57,15759.6,15930.31,15759.6,101.47,0.82
2013-12-17,15875.26,15884.06,15917.96,15836.45,101.49,-0.06
2013-12-18,16167.97,15876.57,16173.04,15808.92,129.62,1.84
2013-12-19,16179.08,16162.51,16194.72,16121.54,94.98,0.07
2013-12-20,16221.14,16178.57,16287.84,16178.57,285.19,0.26
2013-12-23,16294.61,16225.25,16318.11,16225.25,78.93,0.45
2013-12-24,16357.55,16295.7,16360.6,16295.7,33.64,0.39
2013-12-26,16479.88,16370.97,16483.0,16370.97,50.16,0.75
2013-12-27,16478.41,16486.37,16529.01,16461.23,47.23,-0.01
2013-12-30,16504.29,16484.51,16504.35,16476.87,54.22,0.16
2013-12-31,16576.66,16512.38,16588.25,16511.48,78.76,0.44
2014-01-02,16441.35,16572.17,16573.07,16416.49,80.96,-0.82
2014-01-03,16469.99,16456.89,16518.74,16439.3,72.77,0.17
2014-01-06,16425.1,16474.04,16532.99,16405.52,89.38,-0.27
2014-01-07,16530.94,16429.02,16562.32,16429.02,81.27,0.64
2014-01-08,16462.74,16527.66,16528.88,16416.69,103.26,-0.41
2014-01-09,16444.76,16471.41,16525.35,16378.61,83.99,-0.11
2014-01-10,16437.05,16453.62,16487.65,16379.02,85.19,-0.05
2014-01-13,16257.94,16434.03,16453.13,16240.6,111.68,-1.09
2014-01-14,16373.86,16261.99,16373.92,16260.83,98.61,0.71
2014-01-15,16481.94,16378.03,16505.28,16376.78,101.13,0.66
2014-01-16,16417.01,16477.7,16477.7,16375.56,87.37,-0.39
2014-01-17,16458.56,16408.02,16495.26,16378.8,184.97,0.25
2014-01-21,16414.44,16459.27,16520.6,16316.25,111.57,-0.27
2014-01-22,16373.34,16420.48,16453.49,16332.98,87.57,-0.25
2014-01-23,16197.35,16371.99,16372.96,16140.58,100.54,-1.07
2014-01-24,15879.11,16203.29,16203.29,15879.11,141.45,-1.96
2014-01-27,15837.88,15879.05,15942.77,15783.55,127.54,-0.26
2014-01-28,15928.56,15840.84,15945.89,15840.84,89.11,0.57
2014-01-29,15738.79,15927.08,15927.08,15708.98,109.59,-1.19
2014-01-30,15848.61,15743.03,15907.53,15733.27,92.1,0.7
2014-01-31,15698.85,15847.19,15847.19,15617.55,137.09,-0.94
2014-02-03,15372.8,15697.69,15708.54,15356.17,151.05,-2.08
2014-02-04,15445.24,15372.93,15481.85,15356.62,124.11,0.47
2014-02-05,15440.23,15443.0,15478.21,15340.69,105.13,-0.03
2014-02-06,15628.53,15443.83,15632.09,15443.0,106.98,1.22
2014-02-07,15794.08,15630.64,15798.51,15625.53,105.78,1.06
2014-02-10,15801.79,15793.63,15801.79,15733.69,84.11,0.05
2014-02-11,15994.77,15804.17,16027.19,15803.4,95.93,1.22
2014-02-12,15963.94,15993.04,16036.56,15928.75,77.31,-0.19
2014-02-13,16027.59,15946.99,16039.37,15863.25,99.47,0.4
2014-02-14,16154.39,16018.08,16175.55,15985.39,84.06,0.79
2014-02-18,16130.4,16153.97,16167.33,16107.04,91.25,-0.15
2014-02-19,16040.56,16126.23,16225.72,16031.66,80.56,-0.56
2014-02-20,16133.23,16044.15,16161.64,16006.59,77.72,0.58
2014-02-21,16103.3,16135.92,16191.92,16093.8,126.58,-0.19
2014-02-24,16207.14,16102.27,16300.04,16102.27,244.58,0.64
2014-02-25,16179.66,16207.34,16254.26,16147.25,99.47,-0.17
2014-02-26,16198.41,16180.36,16252.35,16155.86,93.98,0.12
2014-02-27,16272.65,16197.7,16276.28,16159.81,97.64,0.46
2014-02-28,16321.71,16273.23,16398.95,16226.09,122.11,0.3
2014-03-03,16168.03,16321.71,16321.71,16071.25,92.76,-0.94
2014-03-04,16395.88,16169.32,16419.49,16169.32,96.12,1.41
2014-03-05,16360.18,16395.88,16406.55,16343.96,73.98,-0.22
2014-03-06,16421.89,16360.56,16450.17,16360.56,75.9,0.38
2014-03-07,16452.72,16424.53,16505.7,16398.86,80.69,0.19
2014-03-10,16418.68,16453.1,16453.1,16334.2,68.21,-0.21
2014-03-11,16351.25,16419.39,16460.33,16325.17,78.15,-0.41
2014-03-12,16340.08,16350.67,16364.74,16260.03,77.9,-0.07
2014-03-13,16108.89,16341.55,16405.07,16084.1,86.17,-1.41
2014-03-14,16065.67,16106.32,16165.05,16046.99,85.66,-0.27
2014-03-17,16247.22,16066.37,16270.34,16066.37,88.93,1.13
2014-03-18,16336.19,16245.93,16369.94,16245.93,79.15,0.55
2014-03-19,16222.17,16335.71,16363.32,16126.29,90.11,-0.7
2014-03-20,16331.05,16221.98,16353.98,16160.33,91.53,0.67
2014-03-21,16302.77,16332.69,16456.45,16290.79,353.67,-0.17
2014-03-24,16276.69,16303.28,16380.51,16215.56,110.62,-0.16
2014-03-25,16367.88,16279.2,16407.18,16279.2,89.11,0.56
2014-03-26,16268.99,16370.71,16466.04,16268.99,92.77,-0.6
2014-03-27,16264.23,16268.67,16300.94,16191.79,93.65,-0.03
2014-03-28,16323.06,16267.77,16414.86,16267.77,86.37,0.36
2014-03-31,16457.66,16324.22,16480.85,16324.22,104.51,0.82
2014-04-01,16532.61,16458.05,16565.73,16457.6,88.01,0.46
2014-04-02,16573.0,16532.8,16588.19,16506.6,78.12,0.24
2014-04-03,16572.55,16572.36,16604.15,16527.6,77.22,-0.0
2014-04-04,16412.71,16576.02,16631.63,16392.77,104.35,-0.96
2014-04-07,16245.87,16414.15,16421.38,16244.01,116.54,-1.02
2014-04-08,16256.14,16245.16,16296.86,16180.28,98.51,0.06
2014-04-09,16437.18,16256.37,16438.82,16256.37,91.55,1.11
2014-04-10,16170.22,16437.24,16456.12,16153.34,112.55,-1.62
2014-04-11,16026.75,16168.87,16168.87,16015.32,119.55,-0.89
2014-04-14,16173.24,16028.29,16184.76,16028.29,90.02,0.91
2014-04-15,16262.56,16173.49,16272.95,16063.2,97.85,0.55
2014-04-16,16424.85,16266.23,16424.85,16266.23,94.65,1.0
2014-04-17,16408.54,16424.14,16460.49,16368.14,136.2,-0.1
2014-04-21,16449.25,16408.92,16459.78,16402.08,79.51,0.25
2014-04-22,16514.37,16449.38,16565.71,16449.38,84.83,0.4
2014-04-23,16501.65,16513.73,16525.99,16477.28,76.83,-0.08
2014-04-24,16501.65,16503.39,16541.26,16452.3,80.34,0.0
2014-04-25,16361.46,16503.26,16503.26,16333.78,90.63,-0.85
2014-04-28,16448.74,16363.2,16500.37,16312.66,105.51,0.53
2014-04-29,16535.37,16451.18,16559.39,16451.18,71.24,0.53
2014-04-30,16580.84,16534.86,16592.28,16510.87,92.97,0.27
2014-05-01,16558.87,16580.26,16604.79,16525.25,75.63,-0.13
2014-05-02,16512.89,16562.34,16620.06,16488.31,78.91,-0.28
2014-05-05,16530.55,16509.75,16547.92,16377.09,70.33,0.11
2014-05-06,16401.02,16529.85,16529.85,16399.99,74.34,-0.78
2014-05-07,16518.54,16401.66,16522.94,16357.35,93.87,0.72
2014-05-08,16550.97,16518.16,16622.95,16502.01,75.62,0.2
2014-05-09,16583.34,16551.23,16588.77,16498.71,75.02,0.2
2014-05-12,16695.47,16584.82,16704.84,16584.82,71.55,0.68
2014-05-13,16715.44,16695.92,16735.51,16695.92,71.34,0.12
2014-05-14,16613.97,16716.08,16717.56,16595.0,71.97,-0.61
2014-05-15,16446.81,16613.52,16622.9,16397.46,106.62,-1.01
2014-05-16,16491.31,16447.32,16498.99,16414.32,119.33,0.27
2014-05-19,16511.86,16490.35,16526.26,16442.12,82.18,0.12
2014-05-20,16374.31,16511.22,16511.22,16341.3,75.15,-0.83
2014-05-21,16533.06,16376.17,16544.6,16376.17,76.73,0.97
2014-05-22,16543.08,16532.74,16565.39,16489.61,59.25,0.06
2014-05-23,16606.27,16544.49,16613.07,16544.49,61.34,0.38
2014-05-27,16675.5,16607.42,16688.69,16607.42,80.87,0.42
2014-05-28,16633.18,16674.98,16674.98,16620.22,62.48,-0.25
2014-05-29,16698.74,16637.74,16698.74,16620.43,55.5,0.39
2014-05-30,16717.17,16697.33,16721.22,16648.85,105.19,0.11
2014-06-02,16743.63,16716.85,16756.64,16682.07,57.56,0.16
2014-06-03,16722.34,16736.7,16736.7,16690.01,67.83,-0.13
2014-06-04,16737.53,16720.0,16742.91,16673.65,65.57,0.09
2014-06-05,16836.11,16739.14,16845.81,16709.95,70.46,0.59
2014-06-06,16924.28,16839.64,16924.28,16839.64,80.53,0.52
2014-06-09,16943.1,16926.08,16970.17,16912.92,67.13,0.11
2014-06-10,16945.92,16940.4,16946.34,16897.44,64.56,0.02
2014-06-11,16843.88,16943.16,16943.16,16821.85,61.86,-0.6
2014-06-12,16734.19,16840.48,16841.57,16703.73,72.56,-0.65
2014-06-13,16775.74,16734.64,16787.89,16718.6,95.22,0.25
2014-06-16,16781.01,16765.56,16802.14,16722.86,77.9,0.03
2014-06-17,16808.49,16779.21,16823.55,16732.91,63.53,0.16
2014-06-18,16906.62,16806.12,16911.41,16755.29,73.72,0.58
2014-06-19,16921.46,16909.9,16923.43,16858.88,80.22,0.09
2014-06-20,16947.08,16920.62,16978.02,16920.62,247.35,0.15
2014-06-23,16937.26,16946.5,16954.27,16896.09,63.64,-0.06
2014-06-24,16818.13,16934.62,16969.7,16805.23,80.22,-0.7
2014-06-25,16867.51,16817.68,16883.54,16799.41,73.92,0.29
2014-06-26,16846.13,16866.81,16872.52,16746.09,63.65,-0.13
2014-06-27,16851.84,16846.9,16862.73,16773.84,137.69,0.03
2014-06-30,16826.6,16852.49,16871.27,16801.94,90.36,-0.15
2014-07-01,16956.07,16828.53,16998.7,16828.53,74.05,0.77
2014-07-02,16976.24,16949.71,16986.63,16949.71,57.84,0.12
2014-07-03,17068.26,16979.0,17074.65,16979.0,66.8,0.54
2014-07-07,17024.21,17063.83,17063.83,16992.45,61.48,-0.26
2014-07-08,16906.62,17022.09,17022.09,16874.79,75.25,-0.69
2014-07-09,16985.61,16916.83,16998.95,16913.81,67.12,0.47
2014-07-10,16915.07,16980.35,16980.35,16805.38,67.51,-0.42
2014-07-11,16943.81,16918.31,16949.46,16860.3,60.6,0.17
2014-07-14,17055.42,16950.93,17088.43,16950.93,60.57,0.66
2014-07-15,17060.68,17055.03,17120.34,17006.39,101.73,0.03
2014-07-16,17138.2,17061.91,17139.35,17061.91,111.5,0.45
2014-07-17,16976.81,17133.45,17151.56,16966.19,99.24,-0.94
2014-07-18,17100.18,16978.16,17113.51,16977.52,112.53,0.73
2014-07-21,17051.73,17095.11,17095.11,16974.34,67.59,-0.28
2014-07-22,17113.54,17054.97,17133.43,17040.13,77.96,0.36
2014-07-23,17086.63,17117.01,17121.05,17058.05,73.44,-0.16
2014-07-24,17083.8,17092.02,17119.83,17061.07,66.39,-0.02
2014-07-25,16960.57,17079.5,17082.33,16915.65,67.29,-0.72
2014-07-28,16982.59,16956.91,17001.38,16877.72,66.19,0.13
2014-07-29,16912.11,16984.33,17056.46,16912.11,75.98,-0.42
2014-07-30,16880.36,16920.11,16983.94,16817.16,77.75,-0.19
2014-07-31,16563.3,16869.63,16869.63,16563.3,101.67,-1.88
2014-08-01,16493.37,16561.7,16584.75,16437.07,84.86,-0.42
2014-08-04,16569.28,16493.72,16596.22,16447.2,76.26,0.46
2014-08-05,16429.47,16559.97,16559.97,16369.55,76.63,-0.84
2014-08-06,16443.34,16425.1,16490.7,16372.32,78.6,0.08
2014-08-07,16368.27,16448.29,16504.35,16333.78,80.43,-0.46
2014-08-08,16553.93,16369.68,16556.59,16364.22,82.42,1.13
2014-08-11,16569.98,16557.27,16627.99,16557.27,65.56,0.1
2014-08-12,16560.54,16565.55,16589.31,16518.06,62.77,-0.06
2014-08-13,16651.8,16567.54,16670.29,16567.54,66.02,0.55
2014-08-14,16713.58,16657.32,16714.22,16651.67,62.37,0.37
2014-08-15,16662.91,16717.01,16775.27,16575.42,109.18,-0.3
2014-08-18,16838.74,16664.45,16840.28,16664.45,75.67,1.06
2014-08-19,16919.59,16839.06,16929.13,16839.06,67.22,0.48
2014-08-20,16979.13,16910.03,16994.89,16896.55,61.96,0.35
2014-08-21,17039.49,16983.88,17074.59,16983.88,65.16,0.36
2014-08-22,17001.22,17038.27,17064.28,16984.52,64.33,-0.22
2014-08-25,17076.87,17011.81,17124.74,17011.81,57.4,0.44
2014-08-26,17106.7,17079.57,17153.8,17079.57,50.71,0.17
2014-08-27,17122.01,17111.03,17134.6,17090.61,61.69,0.09
2014-08-28,17079.57,17119.06,17119.06,17018.33,51.86,-0.25
2014-08-29,17098.45,17083.42,17110.42,17035.38,81.5,0.11
2014-09-02,17067.56,17097.42,17113.51,17009.07,64.82,-0.18
2014-09-03,17078.28,17067.24,17151.89,17060.21,62.77,0.06
2014-09-04,17069.58,17083.61,17161.55,17030.12,68.12,-0.05
2014-09-05,17137.36,17065.89,17137.36,17009.62,76.63,0.4
2014-09-08,17111.42,17131.71,17137.88,17079.17,65.64,-0.15
2014-09-09,17013.87,17110.39,17111.55,16993.29,69.03,-0.57
2014-09-10,17068.71,17016.05,17080.27,16974.57,76.78,0.32
2014-09-11,17049.0,17057.41,17057.41,16983.88,63.65,-0.12
2014-09-12,16987.51,17044.05,17044.05,16937.67,82.83,-0.36
2014-09-15,17031.14,16988.76,17051.85,16951.38,71.74,0.26
2014-09-16,17131.97,17027.16,17167.05,16985.55,73.2,0.59
2014-09-17,17156.85,17131.01,17221.11,17089.01,87.81,0.15
2014-09-18,17265.99,17163.73,17275.37,17163.73,85.3,0.64
2014-09-19,17279.74,17267.21,17350.64,17257.46,349.62,0.08
2014-09-22,17172.68,17271.71,17277.88,17159.36,74.3,-0.62
2014-09-23,17055.87,17165.91,17171.88,17055.87,77.09,-0.68
2014-09-24,17210.06,17056.64,17226.6,17033.93,80.53,0.9
2014-09-25,16945.8,17204.86,17204.86,16945.8,93.52,-1.54
2014-09-26,17113.15,16948.62,17148.15,16948.11,74.67,0.99
2014-09-29,17071.22,17107.69,17107.69,16934.43,70.22,-0.25
2014-09-30,17042.9,17070.45,17145.1,17017.11,102.29,-0.17
2014-10-01,16804.71,17040.46,17041.16,16776.13,104.24,-1.4
2014-10-02,16801.05,16808.27,16857.25,16674.04,75.49,-0.02
2014-10-03,17009.69,16802.2,17027.84,16802.2,87.94,1.24
2014-10-06,16991.91,17010.34,17099.39,16930.38,65.54,-0.1
2014-10-07,16719.39,16988.25,16988.25,16715.79,79.42,-1.6
2014-10-08,16994.22,16718.65,17006.91,16663.26,106.93,1.64
2014-10-09,16659.25,16989.37,16989.37,16649.04,93.21,-1.97
2014-10-10,16544.1,16654.88,16757.6,16543.91,136.37,-0.69
2014-10-13,16321.07,16535.43,16602.41,16310.47,107.83,-1.35
2014-10-14,16315.19,16321.9,16463.67,16273.64,110.41,-0.04
2014-10-15,16141.74,16313.3,16313.3,15855.12,160.38,-1.06
2014-10-16,16117.24,16137.14,16211.12,15935.22,131.67,-0.15
2014-10-17,16380.41,16118.39,16427.38,16118.39,137.91,1.63
2014-10-20,16399.67,16373.15,16401.63,16260.54,94.32,0.12
2014-10-21,16614.81,16406.03,16620.78,16405.77,105.11,1.31
2014-10-22,16461.32,16615.26,16653.89,16459.85,92.05,-0.92
2014-10-23,16677.9,16468.07,16767.52,16468.07,99.42,1.32
2014-10-24,16805.41,16677.04,16811.71,16649.72,90.4,0.76
2014-10-27,16817.94,16796.1,16836.98,16729.83,72.58,0.07
2014-10-28,17005.75,16825.19,17006.45,16825.19,83.87,1.12
2014-10-29,16974.31,17005.07,17065.5,16895.38,76.45,-0.18
2014-10-30,17195.42,16968.14,17223.96,16920.76,80.18,1.3
2014-10-31,17390.52,17208.78,17395.54,17208.78,121.61,1.13
2014-11-03,17366.24,17390.9,17410.65,17339.85,80.03,-0.14
2014-11-04,17383.84,17368.81,17397.23,17278.36,81.39,0.1
2014-11-05,17484.53,17385.76,17486.59,17385.76,76.04,0.58
2014-11-06,17554.47,17491.66,17560.31,17440.35,70.67,0.4
2014-11-07,17573.93,17558.58,17575.33,17493.37,82.86,0.11
2014-11-10,17613.74,17568.98,17621.87,17547.51,71.43,0.23
2014-11-11,17614.9,17615.64,17638.21,17584.94,52.88,0.01
2014-11-12,17612.2,17604.75,17626.71,17536.17,75.98,-0.02
2014-11-13,17652.79,17618.69,17705.48,17583.88,80.54,0.23
2014-11-14,17634.74,17653.11,17664.15,17613.2,72.85,-0.1
2014-11-17,17647.75,17631.85,17675.07,17606.81,70.33,0.07
2014-11-18,17687.82,17643.09,17735.71,17642.03,87.42,0.23
2014-11-19,17685.73,17685.51,17712.26,17624.5,73.78,-0.01
2014-11-20,17719.0,17677.32,17720.44,17603.89,77.74,0.19
2014-11-21,17810.06,17721.02,17894.83,17721.02,140.94,0.51
2014-11-24,17817.9,17812.63,17855.27,17793.19,85.51,0.04
2014-11-25,17814.94,17819.05,17854.73,17790.89,88.19,-0.02
2014-11-26,17827.75,17812.25,17833.76,17791.16,67.45,0.07
2014-11-28,17828.24,17830.55,17893.42,17807.78,80.47,0.0
2014-12-01,17776.8,17827.27,17827.27,17726.55,86.39,-0.29
2014-12-02,17879.55,17778.85,17897.05,17778.85,81.97,0.58
2014-12-03,17912.62,17880.9,17924.15,17855.59,99.4,0.18
2014-12-04,17900.1,17910.02,17937.96,17814.81,76.27,-0.07
2014-12-05,17958.79,17903.05,17991.19,17903.05,79.11,0.33
2014-12-08,17852.48,17954.94,17960.56,17804.28,88.68,-0.59
2014-12-09,17801.2,17847.37,17847.37,17629.57,100.4,-0.29
2014-12-10,17533.15,17797.99,17797.99,17508.1,115.1,-1.51
2014-12-11,17596.34,17534.3,17758.51,17534.3,90.1,0.36
2014-12-12,17280.83,17590.05,17590.05,17280.83,121.95,-1.79
2014-12-15,17180.84,17285.74,17403.54,17115.28,114.05,-0.58
2014-12-16,17068.87,17173.07,17427.44,17067.59,116.65,-0.65
2014-12-17,17356.87,17069.16,17389.3,17069.16,118.22,1.69
2014-12-18,17778.15,17367.85,17778.4,17367.85,123.98,2.43
2014-12-19,17804.8,17778.02,17874.03,17746.55,343.69,0.15
2014-12-22,17959.44,17812.25,17962.78,17812.25,98.47,0.87
2014-12-23,18024.17,17971.51,18069.22,17970.16,82.89,0.36
2014-12-24,18030.21,18035.73,18086.24,18027.78,42.87,0.03
2014-12-26,18053.71,18038.3,18103.45,18038.3,52.57,0.13
2014-12-29,18038.23,18046.58,18073.04,18021.57,53.87,-0.09
2014-12-30,17983.07,18035.02,18035.02,17959.7,47.49,-0.31
2014-12-31,17823.07,17987.66,18043.22,17820.88,82.84,-0.89
2015-01-02,17832.99,17823.07,17951.78,17731.3,76.27,0.06
2015-01-05,17501.65,17821.3,17821.3,17475.93,116.16,-1.86
2015-01-06,17371.64,17504.18,17581.05,17262.37,101.87,-0.74
2015-01-07,17584.52,17374.78,17597.08,17374.78,91.03,1.23
2015-01-08,17907.87,17591.97,17916.04,17591.97,114.89,1.84
2015-01-09,17737.37,17911.02,17915.32,17686.09,93.39,-0.95
2015-01-12,17640.84,17742.05,17793.88,17571.58,92.5,-0.54
2015-01-13,17613.68,17645.02,17923.01,17498.23,99.36,-0.15
2015-01-14,17427.09,17609.06,17609.06,17264.9,109.18,-1.06
2015-01-15,17320.71,17436.3,17517.41,17298.04,94.52,-0.61
2015-01-16,17511.57,17320.0,17528.37,17243.55,140.48,1.1
2015-01-20,17515.23,17516.96,17588.7,17346.73,119.6,0.02
2015-01-21,17554.28,17509.96,17599.58,17396.04,95.53,0.22
2015-01-22,17813.98,17557.29,17840.89,17482.54,111.98,1.48
2015-01-23,17672.6,17812.5,17812.5,17667.53,97.11,-0.79
2015-01-26,17678.7,17668.11,17696.36,17567.6,87.22,0.03
2015-01-27,17387.21,17638.53,17638.53,17288.31,135.94,-1.65
2015-01-28,17191.37,17402.91,17484.41,17189.0,115.98,-1.13
2015-01-29,17416.85,17195.29,17433.13,17136.3,111.69,1.31
2015-01-30,17164.95,17416.85,17419.9,17156.82,168.56,-1.45
2015-02-02,17361.04,17169.99,17367.68,17037.76,108.09,1.14
2015-02-03,17666.4,17369.97,17670.76,17369.97,112.86,1.76
2015-02-04,17673.02,17664.99,17782.22,17603.21,102.56,0.04
2015-02-05,17884.88,17677.26,17889.58,17677.26,79.89,1.2
2015-02-06,17824.29,17881.54,17951.09,17764.4,93.61,-0.34
2015-02-09,17729.21,17821.49,17821.49,17685.32,81.59,-0.53
2015-02-10,17868.76,17736.15,17890.34,17729.24,89.93,0.79
2015-02-11,17862.14,17867.86,17897.21,17759.65,89.89,-0.04
2015-02-12,17972.38,17862.14,17975.65,17862.14,117.16,0.62
2015-02-13,18019.35,17968.65,18037.41,17961.76,85.23,0.26
2015-02-17,18047.58,18019.8,18052.01,17951.41,98.76,0.16
2015-02-18,18029.85,18045.72,18048.7,17982.2,75.09,-0.1
2015-02-19,17985.77,18028.67,18028.67,17924.6,79.13,-0.24
2015-02-20,18140.44,17985.77,18144.29,17878.37,111.39,0.86
2015-02-23,18116.84,18140.76,18141.21,18054.84,83.67,-0.13
2015-02-24,18209.19,18112.57,18231.09,18098.73,79.31,0.51
2015-02-25,18224.57,18208.67,18244.38,18182.76,80.48,0.08
2015-02-26,18214.42,18224.41,18239.43,18157.07,81.5,-0.06
2015-02-27,18132.7,18213.26,18213.26,18132.38,101.11,-0.45
2015-03-02,18288.63,18134.05,18288.63,18122.59,89.79,0.86
2015-03-03,18203.37,18281.95,18281.95,18136.88,83.83,-0.47
2015-03-04,18096.9,18203.37,18203.37,18029.5,80.9,-0.58
2015-03-05,18135.72,18096.9,18160.35,18087.65,75.84,0.21
2015-03-06,17856.78,18135.72,18135.72,17825.15,113.35,-1.54
2015-03-09,17995.72,17856.56,18031.04,17856.56,85.82,0.78
2015-03-10,17662.94,17989.56,17989.56,17662.94,120.45,-1.85
2015-03-11,17635.39,17662.94,17731.78,17627.0,102.12,-0.16
2015-03-12,17895.22,17626.84,17900.1,17620.49,111.55,1.47
2015-03-13,17749.31,17889.05,17889.05,17629.89,113.63,-0.82
2015-03-16,17977.42,17751.24,17988.5,17751.24,101.76,1.29
2015-03-17,17849.08,17972.22,17972.22,17785.79,82.56,-0.71
2015-03-18,18076.19,17846.8,18097.12,17697.52,130.95,1.27
2015-03-19,17959.03,18072.58,18072.99,17934.24,107.82,-0.65
